205, 870, 40, -180, 0, -100
60, 450, 40, -180, 0, -100
350, 450, 40, -180, 0, -100
350, -50, 40, -180, 0, -100
95, -90, 40, -180, 0, -100
140, -450, 40, -180, 0, -100
320, -450, 40, -180, 0, -100
